reason_code,current_train_id,original_loc_timestamp,train_file_address,train_service_code,toc_id,dep_timestamp,coo_timestamp,division_code,loc_stanox,train_id,original_loc_stanox
YI,,,,25484001,25,1524078240000,1524074340000,25,67195,672T97MX18,
IB,,,,12259320,29,1524077130000,1524074520000,29,69215,651Y26MX18,
AE,,,,21727000,88,1524076800000,1524074520000,88,45201,452P61MW18,
,,,,12259320,29,1524076380000,1524074580000,29,65630,651Y26MX18,
IC,,,,24623104,84,1524080340000,1524074640000,84,86066,871L59MX18,
IB,,,,12259320,29,1524078030000,1524074640000,29,69202,651Y26MX18,
YI,,,,12272320,29,1524077100000,1524075480000,29,65630,662U76MW18,
VA,,,,12272820,29,1524078450000,1524075600000,29,66525,662P81MX18,
YI,,,,24655005,80,1524078810000,1524075660000,80,88477,892B92MX18,
YI,,,,21939001,21,1524078540000,1524075780000,21,52226,521F50MY18,
M7,,,,13560015,60,1524076050000,1524075780000,60,06211,062E52MW18,
IC,,,,24629204,84,1524080100000,1524076140000,84,86031,871T61MY18,
,,,,24744000,88,1524074400000,1524076380000,88,87980,872N27MW18,
YI,,,,22272000,29,1524077850000,1524076440000,29,65601,652R81MX18,
M7,,,,23575903,60,1524077580000,1524076500000,60,03401,032N60MW18,
YI,,,,25939001,21,1524077520000,1524076680000,21,50223,521Y34MW18,
YI,,,,24650000,80,1524076680000,1524077040000,80,87601,882M61MX18,
YI,,,,24602004,80,1524079440000,1524077160000,80,87601,881H16MY18,
TZ,,,,11798001,56,1524076020000,1524077220000,56,14031,142I01MW18,
IB,,,,22180011,27,1524079800000,1524077280000,27,65630,741E64MV18,
YI,,,,21726000,88,1524074160000,1524077340000,88,47221,472T61MV18,
YI,,,,24602004,80,1524079470000,1524077400000,80,88491,881H11MY18,
M1,,,,22204000,30,1524077460000,1524077460000,30,72275,872L52MX18,
YI,,,,24657000,80,1524078780000,1524077460000,80,88453,882N63MX18,
YI,,,,24653005,80,1524079740000,1524077760000,80,87601,881V66MY18,
IB,,,,12259320,29,1524077400000,1524077820000,29,70100,651W24MV18,
YI,,,,21939001,21,1524082260000,1524078120000,21,50328,521F56MY18,
IA,,,,21943001,21,1524077250000,1524078180000,21,50327,501K13MW18,
YI,,,,24602004,80,1524082140000,1524078300000,80,87601,882H16MZ18,
TB,,,,24788005,88,1524085080000,1524078300000,88,87920,875C47MZ18,
YI,,,,22180011,27,1524082380000,1524078420000,27,74446,741M71MY18,
YI,,,,24602004,80,1524081360000,1524078660000,80,88491,882H14MY18,
,,,,21943001,21,1524075600000,1524078720000,21,50311,501K13MW18,
MU,,,,24788005,88,1524086100000,1524078780000,88,87911,875C47MZ18,
MD,,,,23563015,60,1524080040000,1524079200000,60,07255,062C20MY18,
YI,,,,21899002,21,1524080400000,1524079320000,21,46273,471K84MY18,
YI,,,,25503003,24,1524079620000,1524079380000,24,73778,732Y64MY18,
,,,,24602004,80,1524081600000,1524079440000,80,88401,882H16MZ18,
YI,,,,24602004,80,1524083160000,1524079440000,80,88491,882H16MZ18,
YI,,,,22272000,29,1524082530000,1524079800000,29,65601,652R88MY18,
IC,,,,24623104,84,1524082590000,1524079980000,84,86031,871L63MY18,
IB,,,,24745000,88,1524085500000,1524080160000,88,87920,872C51MZ18,
YI,,,,24658005,80,1524081690000,1524080220000,80,89004,892A68MY18,
YI,,,,24657005,80,1524081720000,1524080460000,80,87601,882N68MY18,
YI,,,,24659005,80,1524082830000,1524080520000,80,87601,882O71MZ18,
YI,,,,21899002,21,1524083820000,1524080520000,21,46273,471K88MZ18,
I1,,,,22204000,30,1524080340000,1524080760000,30,72413,872L08MY18,
YI,,,,12228820,23,1524082290000,1524080820000,23,32541,322B15MY18,
IC,,,,24604000,80,1524079200000,1524080880000,80,89501,871S58MV18,
XA,,,,11807820,23,1524085020000,1524080880000,23,23421,252C92MZ18,
MD,,,,13572015,60,1524084360000,1524081060000,60,07466,072F21MZ18,
YI,,,,22214000,30,1524075330000,1524081240000,30,52040,522N01MW18,
M1,,,,22204000,30,1524082860000,1524081780000,30,72275,872L16MZ18,
M1,,,,22204000,30,1524082020000,1524081780000,30,72275,872L62MY18,
YI,,,,24744000,88,1524086340000,1524082020000,88,86321,862N88M718,
YI,,,,22272000,29,1524083520000,1524082020000,29,65316,652R90MZ18,
YI,,,,24658005,80,1524082680000,1524082020000,80,87601,882L70MZ18,
M8,,,,22218000,30,1524083640000,1524082080000,30,87572,889F59MZ18,
IC,,,,24621204,84,1524081750000,1524082140000,84,87052,872P68MY18,
TX,,,,24680004,91,1524081150000,1524082260000,91,72031,722A33MY18,
YI,,,,22977000,29,1524082440000,1524082680000,29,69202,655C93MY18,
M7,,,,22340000,71,1524085260000,1524083160000,71,40036,401K20MZ18,
,,,,24745000,88,1524082080000,1524083340000,88,87601,872C51MZ18,
YI,,,,24745000,88,1524089040000,1524083400000,88,87920,872C55M718,
IC,,,,24673105,84,1524085140000,1524083820000,84,87159,872H68MZ18,
YI,,,,24602004,80,1524083940000,1524083820000,80,87601,882H18MZ18,
M1,,,,22204000,30,1524081060000,1524084000000,30,72275,872L12MY18,
YI,,,,21891002,21,1524089820000,1524084060000,21,49211,492D98M718,
YI,,,,24658005,80,1524087090000,1524084840000,80,89004,892A74M718,
YI,,,,22204000,30,1524085560000,1524085860000,30,72275,872L70MZ18,
YI,,,,22204000,30,1524083760000,1524085920000,30,72275,872L80MZ18,
YI,,,,11817020,20,1524090120000,1524086400000,20,32000,321B96M718,
YI,,,,24602004,80,1524092040000,1524088080000,80,87601,881H30M818,
YI,,,,24657005,80,1524090720000,1524088560000,80,87601,882N78M818,
YI,,,,24602004,80,1524095220000,1524093360000,80,89363,882H28M918,
YI,,,JWK,72030206,00,1524113520000,1524093420000,00,42140,70566MM319,
TO,,,,21913000,21,1524080640000,1524096240000,21,47621,522H54MY18,
TX,,,,24680004,91,1524094920000,1524096780000,91,72031,722A31M918,
TB,,,,22788002,88,1524105210000,1524105300000,88,87601,875Z342219,
M1,,,,22214000,30,1524071820000,1524109980000,30,72421,522N91MT18,
TH,,,,22180010,27,1524125700000,1524112560000,27,74237,861M26M619,
OU,,,,25450000,71,1524115500000,1524115620000,71,40320,405D50M419,
M7,,,,24748000,88,1524117780000,1524116700000,88,87920,872J98M519,
M0,,,,22215003,30,1524118140000,1524116700000,30,52074,529A04M619,
YI,,,,25519007,25,1524119370000,1524117420000,25,74803,742K21M619,
I5,,,,11874020,23,1524119220000,1524118080000,23,18474,182J02M619,
YI,,,,21734000,20,1524121020000,1524118260000,20,32000,321P10M619,
MC,,,,21781002,21,1524122250000,1524118980000,21,49211,491Y09MA19,
YI,,,,25431000,71,1524121620000,1524119700000,71,79791,792N05M619,
YI,,,,25521007,25,1524121860000,1524119820000,25,87722,872V52M619,
YI,,,,12248822,23,1524131970000,1524120120000,23,33087,321F94MF19,
M0,,,,25913000,21,1524122910000,1524120660000,21,47412,472H09M619,
TG,,,,12362822,23,1524121500000,1524121320000,23,30120,301U53M619,
TG,,,,12357820,23,1524134220000,1524122640000,23,30120,321N58ME19,
,,,,12362822,23,1524119700000,1524122880000,23,30021,301U53M619,
TG,,,,12362822,23,1524121500000,1524123420000,23,30120,301U53M619,
YI,,,,25521007,25,1524125340000,1524124620000,25,87722,871V38MB19,
MD,,,,21921000,30,1524032550000,1524125400000,30,51541,512J98M618,
YI,,,,12362822,23,1524127770000,1524125820000,23,33087,321N56MC19,
IC,,,,22215003,30,1524073560000,1524125940000,30,87603,529A49MU18,
IC,,,,22215003,30,1524073140000,1524126000000,30,52074,529A50MV18,
IH,,,,21899002,21,1524076110000,1524126120000,21,46273,471K82MW18,
TG,,,,12228110,23,1524131220000,1524126600000,23,32534,322N23MF19,
M0,,,,25480001,25,1524134940000,1524127380000,25,83421,832F19MF19,
,,,,25480001,25,1524130980000,1524128580000,25,83222,832F19MF19,
M0,,,,25480001,25,1524134220000,1524128580000,25,83321,832F19MF19,
MT,,,,25392003,25,1524132060000,1524128700000,25,74446,671P22MC19,
M0,,,,22720002,88,1524132720000,1524130140000,88,87245,632E25MF19,
TG,,,,12228110,23,1524134760000,1524130380000,23,32534,322N24MH19,
IB,,,,24749000,88,1524131100000,1524131220000,88,87766,871E20MF19,
J3,,,,12259320,29,1524134730000,1524132540000,29,69215,651W10MH19,
YI,,,,22215003,30,1524135240000,1524132600000,30,87603,529C21MG19,
,,,,12357820,23,1524130140000,1524133920000,23,32530,321N58ME19,
VA,,,,24782000,88,1524136560000,1524133920000,88,87651,872S25MI19,
YI,,,,21731000,20,1524133560000,1524133980000,20,32000,321P24MG19,
TG,,,,12362822,23,1524135900000,1524134040000,23,30120,301U61MH19,
TX,,,,24680004,91,1524133380000,1524134220000,91,72031,722A21MG19,
IC,,,,12230110,23,1524136440000,1524134460000,23,32243,322G13MH19,
YI,,,,12233110,23,1524136920000,1524134520000,23,32000,322F73MI19,
MD,,,,25486001,25,1524137640000,1524135120000,25,68089,682B92MI19,
,,,,12230110,23,1524134760000,1524135240000,23,32000,322G13MH19,
IC,,,,12230110,23,1524136800000,1524135240000,23,32250,322G13MH19,
VD,,,,24671205,84,1524128640000,1524135840000,84,87219,872S19MD19,
IC,,,,11807820,23,1524137190000,1524135900000,23,23421,232R66MI19,
IC,,,,24602000,80,1524070920000,1524136380000,80,89363,881H02MS18,
TG,,,,12249820,23,1524145380000,1524136500000,23,36151,301F05ML19,
MD,,,,25484001,25,1524138540000,1524136560000,25,81700,682O89MH19,
IS,,,,25443000,71,1524139260000,1524136920000,71,77301,782D32MJ19,
M1,,,,13560015,60,1524139140000,1524137100000,60,06354,062H54MI19,
M1,,,,13560015,60,1524141630000,1524137100000,60,06359,062M40MK19,
J3,,,,12259320,29,1524140460000,1524137280000,29,69202,652Y08MJ19,
IC,,,,24602000,80,1524079860000,1524137460000,80,89363,881H14MX18,
IC,,,,24602004,80,1524073770000,1524137760000,80,89363,881H66MT18,
,,,,13560015,60,1524137160000,1524137880000,60,06109,062H54MI19,
M1,,,,13560015,60,1524142740000,1524137940000,60,06354,062H34MK19,
J3,,,,12259320,29,1524143520000,1524138000000,29,70030,651W14ML19,
,,,,24602004,80,1524069900000,1524138120000,80,88285,881H66MT18,
YI,,,,24680004,91,1524137580000,1524138120000,91,72031,722A40MI19,
TX,,,,24680004,91,1524139380000,1524138180000,91,72031,722A03MJ19,
M8,,,,24602004,80,1524141540000,1524138420000,80,87601,882H30ML19,
OB,,,,24786000,88,1524141420000,1524138540000,88,87713,871G58MK19,
XA,,,,24787000,88,1524140160000,1524138660000,88,88312,882H80MK19,
J3,,,,25506005,25,1524138360000,1524138720000,25,74446,742M30MJ19,
IL,,,,12240820,23,1524143370000,1524138720000,23,35111,362J62ML19,
XA,,,,22206000,30,1524141480000,1524139200000,30,87572,879M26MK19,
,,,,12240820,23,1524141840000,1524139320000,23,36050,362J62ML19,
IL,,,,12240820,23,1524139770000,1524139320000,23,35111,362J60MJ19,
IS,,,,25442000,71,1524141030000,1524139320000,71,78810,782M30MK19,
XC,,,,23584003,60,1524141840000,1524139380000,60,04811,042Y01MK19,
TX,,,,24680004,91,1524140580000,1524139560000,91,72031,722A07MK19,
YI,,,,25466001,25,1524142110000,1524139740000,25,81259,812K21ML19,
ML,,,,22836000,28,1524149160000,1524140520000,28,44038,212T48MN19,
XC,,,,23584003,60,1524145440000,1524140820000,60,04811,042Y03MM19,
OC,,,,25522007,25,1524043500000,1524140880000,25,87052,872V55ME18,
YI,,,,25484001,25,1524143070000,1524140880000,25,67195,672O90ML19,
M8,,,,25441000,71,1524144270000,1524141420000,71,78215,782Y49ML19,
IC,,1524065160000,,24657005,80,1524065160000,1524141480000,80,88403,882N46MQ18,88402
IS,,,,25445000,71,1524142290000,1524141540000,71,78389,782V25ML19,
YI,,,,21730001,20,1524143730000,1524141540000,20,32000,321S61MM19,
J3,,,,25506005,25,1524147900000,1524141660000,25,74446,742M40MO19,
XC,,,,21700001,61,1524144570000,1524141780000,61,12931,041E14MK19,
XC,,,,21700001,61,1524147900000,1524141960000,61,12931,041E16MM19,
YI,,,,12263310,29,1524141540000,1524142080000,29,65630,652W26MK19,
MS,,,,24787000,88,1524143760000,1524142140000,88,88312,882H84MM19,
M1,,,,13560015,60,1524143820000,1524142140000,60,06136,062E56MM19,
TG,,,,12362822,23,1524148680000,1524142440000,23,30120,321N63MM19,
M1,,,,13560015,60,1524143580000,1524142560000,60,06136,062H36ML19,
YI,,,,12362822,23,1524141990000,1524142620000,23,32000,321N62MK19,
IC,,,,22721000,88,1524144390000,1524142980000,88,87701,871B29MM19,
MD,,,,11820820,23,1524143940000,1524143220000,23,17033,172S28MM19,
MD,,,,22214000,30,1524143760000,1524143880000,30,72275,872N56ML19,
XC,,,,22180008,27,1524145950000,1524144120000,27,12001,041V64MM19,
,,,,25506005,25,1524146940000,1524144180000,25,74313,742M40MO19,
IC,,1524070680000,,24658000,80,1524070680000,1524144360000,80,88403,882L86MT18,88402
YI,,,,22272000,29,1524142350000,1524144420000,29,65343,652R45ML19,
YI,,,,22180008,27,1524155280000,1524144960000,27,57403,121Z622N19,
IA,,,,21726000,88,1524146190000,1524145140000,88,47221,472T53MN19,
YI,,,,21723000,88,1524145860000,1524145320000,88,54238,542V69MN19,
IC,,,,22721000,88,1524147990000,1524145320000,88,87701,871B33MO19,
IC,,,,24655005,80,1524064800000,1524145560000,80,88491,892F46MQ18,
IC,,,,25521007,25,1524147300000,1524145560000,25,87722,871V51MO19,
YI,,,,12228110,23,1524149160000,1524145620000,23,32534,322N28MP19,
,,,,25521007,25,1524146580000,1524145680000,25,87911,871V51MO19,
YI,,,,21756006,22,1524149280000,1524145680000,22,18464,181A67MP19,
YI,,,,11820820,23,1524147540000,1524145800000,23,17033,172S32MO19,
YI,,,,21734000,20,1524149820000,1524145800000,20,32000,321P42MP19,
XC,,,,21700001,61,1524149940000,1524145860000,61,12931,041E17MN19,
YI,,,,21700001,61,1524152010000,1524145920000,61,12931,041E18MO19,
M8,,,,24655005,80,1524145440000,1524145980000,80,87601,882S40MN19,
IB,,1524145560000,,24787000,88,1524145560000,1524146100000,88,87651,882H86MN19,88312
IC,,,,24968000,88,1524147210000,1524146220000,88,87637,872M35MO19,
IA,,,,25521007,25,1524147300000,1524146220000,25,87722,871V51MO19,
YI,,,,12272820,29,1524149700000,1524146220000,29,65630,662P53MO19,
YI,,,,24659005,80,1524148230000,1524146400000,80,87601,882E87MO19,
,,,,12228110,23,1524148560000,1524146580000,23,32541,322N28MP19,
ZX,,,,12228110,23,1524150390000,1524146640000,23,33087,322N28MP19,
IA,,,,22721000,88,1524151680000,1524146820000,88,87967,871B35MP19,
YI,,,,21734000,20,1524148350000,1524146820000,20,15316,151P47MO19,
IB,,,,24746000,88,1524148410000,1524146880000,88,87701,871H26MO19,
VD,,,,21381001,33,1524146760000,1524147120000,33,50334,502W07MN19,
YI,,,,11808920,23,1524150840000,1524147120000,23,19105,251W40MN19,
YI,,,,12259320,29,1524149130000,1524147120000,29,69215,651W18MP19,
M8,,,,24653005,80,1524148950000,1524147180000,80,88410,882V43MP19,
YI,,,,22320000,28,1524148380000,1524147300000,28,43211,421K16MO19,
IB,,,,22206000,30,1524146880000,1524147360000,30,87572,879M32MN19,
YI,,,,11820820,23,1524149340000,1524147600000,23,17033,172S34MP19,
YI,,,,22720000,88,1524151590000,1524147720000,88,63629,622T45MO19,
YI,,,,12259320,29,1524150330000,1524148260000,29,69215,652Y14MP19,
IL,,,,12242110,23,1524155700000,1524148320000,23,31510,292N61MQ19,
,,,,24653005,80,1524148320000,1524148380000,80,88403,882V43MP19,
M8,,,,24653005,80,1524148590000,1524148440000,80,87601,882V43MP19,
IB,,,,12257320,29,1524150570000,1524148440000,29,66411,662V36MP19,
M8,,,,24604004,80,1524156870000,1524148740000,80,89501,871S48MR19,
MD,,,,21913000,21,1524147660000,1524148920000,21,47221,472H39MO19,
IA,,,,21726000,88,1524149760000,1524148920000,88,47221,472T55MP19,
YI,,,,24748000,88,1524154260000,1524148920000,88,86451,872B80MR19,
TY,,,,21724000,88,1524143640000,1524149040000,88,53241,532J66ML19,
YI,,,,21733000,20,1524153240000,1524149100000,20,32111,321K20MR19,
J3,,,,25506005,25,1524147900000,1524149160000,25,74446,742M40MO19,
IB,,,,24655005,80,1524154800000,1524149400000,80,88491,892F50MS19,
YJ,,,,22209000,29,1524152790000,1524149460000,29,71040,702T34MQ19,
XC,,,,22180009,27,1524166380000,1524149760000,27,65630,121V93MT19,
IC,,,,24655005,80,1524148170000,1524150540000,80,88410,882S43MO19,
YI,,,,24604004,80,1524151770000,1524150660000,80,89517,891P48MQ19,
IC,,1524150540000,,24749000,88,1524150540000,1524150840000,88,87759,871E40MP19,87760
IC,,,,24749000,88,1524151440000,1524150840000,88,87701,871E41MQ19,
TG,,,,12299820,23,1524155340000,1524150840000,23,36151,361N89MS19,
IB,,,,24749000,88,1524145500000,1524151200000,88,87766,871E36MN19,
XC,,,,24968000,88,1524150810000,1524151200000,88,87637,872M37MQ19,
MD,,,,21911000,21,1524151080000,1524151440000,21,47412,521B80MP19,
IB,,,,24749000,88,1524155040000,1524151560000,88,87701,871E45MS19,
AE,,,,24748000,88,1524147360000,1524151680000,88,86313,861C65MO19,
,,,,11820820,23,1524148860000,1524151740000,23,17019,172S34MP19,
IA,,,,13572015,60,1524156360000,1524152040000,60,07466,072F05MS19,
YI,,,,21730001,20,1524154530000,1524152160000,20,32000,321S75MS19,
XC,,,,24748000,88,1524155940000,1524152340000,88,87911,871C32MS19,
YI,,,,24969000,88,1524156300000,1524152340000,88,87911,871A85MS19,
TG,,,,22350000,23,1524152940000,1524152340000,23,30044,302N18MQ19,
YI,,,,21801000,23,1524156180000,1524152460000,23,15661,152D41MT19,
IB,,1524159390000,,24746000,88,1524159390000,1524152460000,88,87201,871F81MU19,87700
J3,,,,24658005,80,1524145440000,1524152460000,80,88386,882L40MN19,
,,,,24749000,88,1524148440000,1524152580000,88,87769,871E40MP19,
YI,,,,24658005,80,1524151080000,1524152700000,80,87601,882L46MQ19,
YI,,,,24657005,80,1524152820000,1524152760000,80,88466,882D50MR19,
IA,,,,13561015,60,1524153120000,1524153060000,60,06521,072V47MQ19,
IB,,,,22345000,71,1524156930000,1524153120000,71,40320,321D30MR19,
YI,,,,24659000,80,1524154260000,1524153180000,80,87601,882E15MS19,
TG,,,,22350000,23,1524157500000,1524153240000,23,29150,292S13MS19,
IB,,,,21734000,20,1524153420000,1524153480000,20,32000,321P46MR19,
IB,,,,12233110,23,1524154920000,1524153480000,23,32000,322F78MS19,
XC,,,,22180008,27,1524158190000,1524153780000,27,07466,071M00MU19,
YI,,,,24659000,80,1524155880000,1524153900000,80,87601,882E19MT19,
YI,,,,24748000,88,1524155820000,1524154080000,88,86451,861C79MT19,
YI,,,,24783000,88,1524157740000,1524154080000,88,87713,872G72MT19,
IB,,,,21913000,21,1524154200000,1524154200000,21,51931,522H42MR19,
J3,,,,24658005,80,1524151890000,1524154440000,80,89004,892A50MQ19,
YI,,,,21801000,23,1524159780000,1524154620000,23,15661,152D47MV19,
YI,,,,21734000,20,1524156960000,1524154980000,20,32000,321P50MT19,
,,,,12299820,23,1524153840000,1524155040000,23,36192,361N89MS19,
IB,,,,11817020,20,1524154800000,1524155160000,20,32000,321B84MR19,
IB,,,,12299820,23,1524155340000,1524155220000,23,36151,361N89MS19,
YI,,,,12332320,29,1524158040000,1524155220000,29,65901,652S68MT19,
YI,,,,24655005,80,1524151200000,1524155820000,80,88491,892F46MQ19,
,,,,24655005,80,1524153900000,1524155880000,80,89351,892F50MS19,
IB,,,,24746000,88,1524156240000,1524156300000,88,87967,881F43MR19,
YI,,,,22261000,71,1524158700000,1524156300000,71,65630,691D16MU19,
YI,,,,12259320,29,1524158820000,1524156420000,29,69215,651Y70MU19,
IB,,,,24743000,88,1524157740000,1524156420000,88,88254,871G49MT19,
YI,,,,24743000,88,1524160530000,1524156540000,88,89439,891G50MV19,
YI,,,,21731000,20,1524158700000,1524156720000,20,32000,321P52MU19,
YI,,,,12362822,23,1524156330000,1524156780000,23,32000,321N66MS19,
YI,,,,22300000,29,1524159840000,1524156780000,29,36192,361L87MV19,
XA,,,,21796000,23,1524158100000,1524156900000,23,12931,132A32MU19,
YI,,,,21732000,20,1524161460000,1524157020000,20,32000,361E91MU19,
XC,,1524160380000,,24788005,88,1524160380000,1524157080000,88,87704,873P62MV19,87801
JH,,,,25507005,25,1524163710000,1524157080000,25,67195,671P45MX19,
IB,,,,12233110,23,1524158580000,1524157140000,23,32000,322F80MU19,
IB,,,,12299820,23,1524159060000,1524157140000,23,36151,361N81MU19,
YI,,,,24748000,88,1524159660000,1524157440000,88,86424,861C89MU19,
IB,,,,25913000,21,1524156930000,1524157440000,21,51931,522H44MT19,
YI,,,,24748000,88,1524157380000,1524157440000,88,86451,861C83MT19,
MD,,,,21730001,20,1524162720000,1524157500000,20,09161,071M92MU19,
YI,,,,21734000,20,1524160440000,1524157680000,20,32000,321P54MV19,
MN,,,,25375002,25,1524161520000,1524157680000,25,74237,731B69MV19,
IB,,,,12249820,23,1524160170000,1524157740000,23,35136,301F05MV19,
YI,,,,24657005,80,1524158220000,1524157980000,80,88466,882D56MU19,
YI,,,,24604004,80,1524159780000,1524158100000,80,89011,892K82MV19,
ID,,,,22214000,30,1524157950000,1524158160000,30,87138,872N90MU19,
TA,,,,11837920,23,1524161100000,1524158160000,23,17132,161B32MU19,
YI,,,,24658005,80,1524160890000,1524158280000,80,89004,892A60MV19,
YI,,,,24748000,88,1524162180000,1524158520000,88,87701,871C40MW19,
YI,,,,21731000,20,1524162000000,1524158700000,20,17132,161P57MV19,
YI,,,,24748000,88,1524159510000,1524158760000,88,86451,861C87MV19,
